year,data_mean_global,data_mean_nh,data_mean_sh
2370,1440.67999973968,1440.68012006533,1440.67987941402
2371,1440.09999973967,1440.10012006533,1440.09987941402
2372,1439.5199997397,1439.52012006536,1439.51987941405
2373,1438.9399997397,1438.94012006536,1438.93987941405
2374,1438.36999973967,1438.37012006532,1438.36987941401
2375,1437.78999973968,1437.79012006534,1437.78987941402
2376,1437.20999973969,1437.21012006534,1437.20987941403
2377,1436.63999973968,1436.64012006534,1436.63987941402
2378,1436.05999973968,1436.06012006534,1436.05987941403
2379,1435.48999973967,1435.49012006533,1435.48987941401
2380,1434.91999973965,1434.92012006531,1434.91987941399
2381,1434.34999973966,1434.35012006532,1434.349879414
2382,1433.76999973969,1433.77012006534,1433.76987941403
2383,1433.19999973969,1433.20012006535,1433.19987941403
2384,1432.62999973967,1432.63012006532,1432.62987941401
2385,1432.05999973966,1432.06012006531,1432.059879414
2386,1431.48999973965,1431.49012006531,1431.48987941399
2387,1430.91999973968,1430.92012006533,1430.91987941402
2388,1430.3599997397,1430.36012006536,1430.35987941405
2389,1429.78999973966,1429.79012006532,1429.78987941401
2390,1429.21999973968,1429.22012006534,1429.21987941402
2391,1428.65999973967,1428.66012006533,1428.65987941401
2392,1428.08999973968,1428.09012006534,1428.08987941403
2393,1427.52999973966,1427.53012006532,1427.529879414
2394,1426.95999973969,1426.96012006535,1426.95987941404
2395,1426.39999973966,1426.40012006532,1426.39987941401
2396,1425.83999973968,1425.84012006534,1425.83987941402
2397,1425.2799997397,1425.28012006535,1425.27987941404
2398,1424.70999973969,1424.71012006535,1424.70987941404
2399,1424.14999973965,1424.15012006531,1424.14987941399
2400,1423.58999973968,1423.59012006533,1423.58987941402
2401,1423.02999973968,1423.03012006533,1423.02987941402
2402,1422.47999973968,1422.48012006534,1422.47987941402
2403,1421.91999973967,1421.92012006533,1421.91987941402
2404,1421.35999973968,1421.36012006534,1421.35987941402
2405,1420.79999973968,1420.80012006534,1420.79987941402
2406,1420.24999973968,1420.25012006534,1420.24987941403
2407,1419.68999973968,1419.69012006533,1419.68987941402
2408,1419.13999973968,1419.14012006533,1419.13987941402
2409,1418.57999973968,1418.58012006533,1418.57987941402
2410,1418.02999973967,1418.03012006533,1418.02987941402
2411,1417.47999973968,1417.48012006533,1417.47987941402
2412,1416.91999973968,1416.92012006534,1416.91987941402
2413,1416.36999973968,1416.37012006533,1416.36987941402
2414,1415.81999973968,1415.82012006533,1415.81987941402
2415,1415.26999973968,1415.27012006534,1415.26987941403
2416,1414.71999973968,1414.72012006533,1414.71987941402
2417,1414.16999973968,1414.17012006534,1414.16987941403
2418,1413.62999973968,1413.63012006533,1413.62987941402
2419,1413.07999973968,1413.08012006534,1413.07987941402
2420,1412.52999973968,1412.53012006533,1412.52987941402
2421,1411.97999973967,1411.98012006533,1411.97987941402
2422,1411.43999973969,1411.44012006534,1411.43987941403
2423,1410.88999973968,1410.89012006534,1410.88987941402
2424,1410.34999973967,1410.35012006533,1410.34987941401
2425,1409.80999973968,1409.81012006534,1409.80987941403
2426,1409.25999973968,1409.26012006533,1409.25987941402
2427,1408.71999973966,1408.72012006532,1408.71987941401
2428,1408.17999973969,1408.18012006534,1408.17987941403
2429,1407.63999973968,1407.64012006534,1407.63987941402
2430,1407.09999973968,1407.10012006534,1407.09987941403
2431,1406.55999973967,1406.56012006533,1406.55987941401
2432,1406.01999973967,1406.02012006532,1406.01987941401
2433,1405.47999973968,1405.48012006534,1405.47987941403
2434,1404.93999973968,1404.94012006534,1404.93987941403
2435,1404.40999973967,1404.41012006533,1404.40987941401
2436,1403.86999973967,1403.87012006532,1403.86987941401
2437,1403.32999973967,1403.33012006532,1403.32987941401
2438,1402.79999973967,1402.80012006533,1402.79987941401
2439,1402.25999973969,1402.26012006534,1402.25987941403
2440,1401.72999973969,1401.73012006534,1401.72987941403
2441,1401.19999973968,1401.20012006534,1401.19987941403
2442,1400.65999973969,1400.66012006535,1400.65987941404
2443,1400.12999973969,1400.13012006534,1400.12987941403
2444,1399.59999973966,1399.60012006532,1399.59987941401
2445,1399.06999973969,1399.07012006534,1399.06987941403
2446,1398.53999973966,1398.54012006532,1398.53987941401
2447,1398.00999973969,1398.01012006535,1398.00987941403
2448,1397.47999973969,1397.48012006535,1397.47987941404
2449,1396.94999973968,1396.95012006534,1396.94987941402
2450,1396.42999973969,1396.43012006535,1396.42987941403
2451,1395.89999973969,1395.90012006535,1395.89987941403
2452,1395.36999973967,1395.37012006532,1395.36987941401
2453,1394.84999973966,1394.85012006532,1394.84987941401
2454,1394.31999973966,1394.32012006532,1394.319879414
2455,1393.79999973967,1393.80012006532,1393.79987941401
2456,1393.27999973969,1393.28012006534,1393.27987941403
2457,1392.74999973968,1392.75012006534,1392.74987941403
2458,1392.22999973966,1392.23012006532,1392.22987941401
2459,1391.70999973967,1391.71012006532,1391.70987941401
2460,1391.18999973969,1391.19012006534,1391.18987941403
2461,1390.66999973969,1390.67012006534,1390.66987941403
2462,1390.14999973969,1390.15012006535,1390.14987941404
2463,1389.62999973965,1389.63012006531,1389.629879414
2464,1389.10999973967,1389.11012006533,1389.10987941402
