year,data_mean_global,data_mean_nh,data_mean_sh
2355,392.228999739676,392.229120065333,392.22887941402
2356,392.163999739679,392.164120065335,392.163879414022
2357,392.099999739678,392.100120065334,392.099879414021
2358,392.034999739679,392.035120065335,392.034879414023
2359,391.96999973968,391.970120065336,391.969879414024
2360,391.905999739679,391.906120065336,391.905879414023
2361,391.840999739678,391.841120065334,391.840879414021
2362,391.776999739676,391.777120065333,391.77687941402
2363,391.711999739678,391.712120065335,391.711879414022
2364,391.647999739677,391.648120065333,391.647879414021
2365,391.583999739679,391.584120065336,391.583879414023
2366,391.519999739675,391.520120065331,391.519879414018
2367,391.455999739679,391.456120065335,391.455879414022
2368,391.392999739676,391.393120065332,391.392879414019
2369,391.328999739675,391.329120065331,391.328879414019
2370,391.265999739678,391.266120065334,391.265879414022
2371,391.202999739678,391.203120065334,391.202879414021
2372,391.139999739681,391.140120065337,391.139879414025
2373,391.077999739681,391.078120065337,391.077879414025
2374,391.014999739677,391.015120065333,391.014879414021
2375,390.952999739678,390.953120065335,390.952879414022
2376,390.890999739679,390.891120065336,390.890879414023
2377,390.828999739678,390.829120065335,390.828879414022
2378,390.766999739678,390.767120065335,390.766879414022
2379,390.705999739677,390.706120065334,390.705879414021
2380,390.643999739675,390.644120065331,390.643879414019
2381,390.582999739676,390.583120065333,390.58287941402
2382,390.521999739679,390.522120065335,390.521879414022
2383,390.460999739679,390.461120065336,390.460879414023
2384,390.400999739677,390.401120065333,390.400879414021
2385,390.339999739676,390.340120065332,390.339879414019
2386,390.279999739675,390.280120065331,390.279879414019
2387,390.218999739678,390.219120065334,390.218879414022
2388,390.158999739681,390.159120065337,390.158879414025
2389,390.098999739676,390.099120065333,390.09887941402
2390,390.039999739678,390.040120065335,390.039879414022
2391,389.979999739677,389.980120065333,389.979879414021
2392,389.920999739679,389.921120065335,389.920879414022
2393,389.860999739676,389.861120065332,389.86087941402
2394,389.80199973968,389.802120065337,389.801879414024
2395,389.742999739676,389.743120065333,389.74287941402
2396,389.683999739678,389.684120065335,389.683879414022
2397,389.62499973968,389.625120065336,389.624879414024
2398,389.56699973968,389.567120065336,389.566879414023
2399,389.507999739675,389.508120065332,389.507879414019
2400,389.449999739677,389.450120065334,389.449879414021
